timestamp,image_filename,magnetic_field_x,magnetic_field_y,magnetic_field_z,gps_latitude,gps_longitude,gps_altitude,heading_degrees,offset_degrees
1.7304E+18,/home/john/Documents/webcam_images/1730400648646813154.png,0.182387635,0.061696015,0.613224328,41.39091161,-73.95308512,-34.87727819,341.3109346,306.3109346
1.7304E+18,/home/john/Documents/webcam_images/1730400648727298498.png,0.180277541,0.062865958,0.615871191,41.39091204,-73.95308461,-34.89736466,340.7754358,305.7754358
1.7304E+18,/home/john/Documents/webcam_images/1730400648793506145.png,0.179171577,0.060603838,0.618403375,41.39091251,-73.95308408,-34.89617609,341.3121643,306.3121643
1.7304E+18,/home/john/Documents/webcam_images/1730400648868894100.png,0.1716398,0.057343904,0.621359885,41.3909129,-73.95308355,-34.90988438,341.5258124,306.5258124
1.7304E+18,/home/john/Documents/webcam_images/1730400648942173480.png,0.170635819,0.060776029,0.621475041,41.39091333,-73.95308302,-34.91946301,340.3954269,305.3954269
1.7304E+18,/home/john/Documents/webcam_images/1730400649018846750.png,0.173767269,0.057314985,0.617478967,41.39091361,-73.95308255,-34.90275855,341.7454998,306.7454998
1.7304E+18,/home/john/Documents/webcam_images/1730400649091693162.png,0.170569614,0.057364471,0.621425509,41.39091396,-73.95308199,-34.91191937,341.4116314,306.4116314
1.7304E+18,/home/john/Documents/webcam_images/1730400649164601802.png,0.174921483,0.061823245,0.619943738,41.39091434,-73.95308136,-34.92503899,340.5348468,305.5348468
1.7304E+18,/home/john/Documents/webcam_images/1730400649249373435.png,0.172900215,0.068714887,0.613942623,41.39091458,-73.953081,-34.93735699,338.3258846,303.3258846
1.7304E+18,/home/john/Documents/webcam_images/1730400649339065313.png,0.171755522,0.064175673,0.617696226,41.39091499,-73.95308016,-34.96235933,339.5120257,304.5120257
1.7304E+18,/home/john/Documents/webcam_images/1730400649439882516.png,0.173887327,0.064134717,0.616303921,41.39091546,-73.95307895,-34.96711108,339.754555,304.754555
1.7304E+18,/home/john/Documents/webcam_images/1730400649516609907.png,0.17489545,0.060690217,0.618677676,41.39091575,-73.95307833,-34.981809,340.8627886,305.8627886
